file_name,totalArea,Perimeter,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,MeanIntensity,Circularity,Elongation,EulerNumber,StandardDeviation,TranslationalInvariance,RotationalInvariance,ScaleInvariance,Class
subset1_positive_98603_114573.jpg,10.0,9.071067811865476,0.6164414002968975,3.5682482323055424,31.3,32.3,0.625,0.0,0.6547974253873939,1.0,1.0,0.26220113707738896,2.571379327328061,4.214892970433187,3.808562959198836,0
subset1_negative_95397_119800.jpg,8.0,7.414213562373095,0.6123724356957945,3.1915382432114616,31.125,32.125,0.8888888888888888,0.0,0.5468022991227088,1.0,1.0,0.0844560131898685,2.5892361491206364,3.7544744037733335,3.449209569261741,1
subset4_positive_02477_124018.jpg,652.0,136.39696961967,0.8270662468382187,28.812361638146328,29.334355828220858,35.23312883435583,0.5780141843971631,0.0,2.270659340526146,0.5106382978723404,0.0,0.24497363062948527,2.8843605849447114,3.2605315236235786,3.7869730248095244,0
subset4_positive_21600_124779.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset9_negative_33473_102190.jpg,27.0,16.485281374238568,0.6730463973541893,5.863230142835039,31.77777777777778,33.0,0.7714285714285715,0.0,0.8009752564494129,0.7142857142857143,1.0,0.15264805867187828,0.0,0.0,20.174894848507048,1
subset1_positive_65896_140466.jpg,399.0,72.18376618407356,0.29541623818253976,22.539356209735228,33.43107769423559,30.55639097744361,0.7542533081285444,0.0,1.0391932460630653,1.0,1.0,0.24365986732003697,3.2532633600283516,4.049575032313013,4.260305735322013,0
subset1_positive_55637_130379.jpg,24.0,15.899494936611665,0.6811563684323263,5.527906391541368,31.25,31.375,0.6857142857142857,0.0,0.8381959377836083,0.7142857142857143,1.0,0.2702977649905482,2.95970629990062,3.380021256584465,3.7906934101137355,0
subset3_positive_09377_128075.jpg,46.0,24.485281374238568,0.864609937783067,7.653039857325812,31.717391304347824,31.5,0.7666666666666667,0.0,1.0371522229313344,0.6,1.0,0.08036827878120655,2.2355529875414133,3.428659739399793,3.2490371778516765,0
subset4_positive_66972_121662.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset7_negative_77077_104463.jpg,1710.0,230.23149339882607,0.6361628375962918,46.66090035026251,23.94736842105263,40.830994152046785,0.6204644412191582,0.0,2.46674062723855,0.9811320754716981,1.0,0.35448960822348313,2.6562956959911728,3.9388125342689917,3.279881126951184,1
subset5_positive_98037_140419.jpg,1828.0,222.8528137423857,0.898994285940686,48.243982917830046,40.77789934354486,41.38293216630197,0.4462890625,0.0,2.1619726136198363,1.0,1.0,0.2223113777790803,1.5563137931457114,2.4215618201106524,2.1395954587849353,0
subset3_negative_74930_130537.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset2_negative_91689_115618.jpg,1638.0,394.6995308303616,0.32698775193408164,45.66800164531175,23.115384615384617,39.96153846153846,0.41956967213114754,0.0,7.568493789180554,0.953125,-1.0,0.2432827532051276,2.4657216635548225,2.839568020582531,2.607109685351792,1
subset9_negative_88402_132005.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset2_negative_15191_130355.jpg,6.0,6.0,0.7905694150420949,2.763953195770684,34.0,32.5,1.0,0.0,0.477464829275686,0.6666666666666666,1.0,0.32249019882700786,0.0,0.0,0.0,1
subset2_negative_34230_125718.jpg,1707.0,230.12489168102786,0.8901564706025248,46.61995176813166,31.88283538371412,17.321031048623315,0.6838942307692307,0.0,2.468788064178997,0.609375,1.0,0.261331427991482,2.880701442731752,3.0992694196184654,3.1991061135944285,1
subset4_positive_55750_113923.jpg,197.0,59.4558441227157,0.6195956606958904,15.837556323903858,32.90862944162436,35.11675126903553,0.6080246913580247,0.0,1.4279500255884607,1.0,1.0,0.19552708225768134,2.48781273246623,2.8953726105772457,3.2076938878208137,0
subset3_negative_61062_112178.jpg,61.0,29.79898987322333,0.9111758315168106,8.812923024107548,29.491803278688526,30.049180327868854,0.5648148148148148,0.0,1.1584129027230323,0.75,1.0,0.1900067449586942,1.9136599248147743,3.611365224373264,2.5162079176474004,1
subset5_negative_14021_103940.jpg,1953.0,196.18376618407356,0.8554973540360606,49.86618925552436,28.091653865847416,15.370711725550436,0.8247466216216216,0.0,1.5682454195435651,0.578125,1.0,0.32793145112759964,2.605887698739844,4.41759871141526,3.162020655083375,1
subset5_positive_56531_101123.jpg,10.0,8.82842712474619,0.7905694150420949,3.5682482323055424,32.5,32.0,0.8333333333333334,0.0,0.6202357696493015,0.75,1.0,0.07266878843448066,2.5228787452803374,0.0,3.170696227168975,0
subset9_negative_86521_121989.jpg,19.0,13.65685424949238,0.6764182945965521,4.918490759365935,31.736842105263158,31.842105263157894,0.76,0.0,0.7811561998772539,1.0,1.0,0.16062465558128777,2.3305354127151494,3.0965228869165764,3.2273216126429656,1
subset1_negative_12318_113115.jpg,1895.0,185.698484809835,0.8723119865123701,49.120147976905905,14.44485488126649,30.554089709762533,0.8708639705882353,0.0,1.4480969606218357,0.53125,1.0,0.28010168333944463,2.6689295428302904,3.747018282783594,3.6946296263454625,1
subset9_positive_65701_131494.jpg,625.0,188.99494936611666,0.9448193702579492,28.209479177387816,28.32,24.8496,0.26916451335055985,0.0,4.547895901791849,0.7962962962962963,1.0,0.21834044181295562,1.0195561489877016,1.1305090672325815,1.1182384848869937,0
subset5_negative_58431_110177.jpg,1641.0,253.98885271170678,0.8846768353704584,45.7098030285671,14.953077391834247,33.93906154783669,0.7541360294117647,0.0,3.12831781295198,0.53125,-2.0,0.21634346836853907,2.2151963977765643,3.2514485286746155,3.3663083556310585,1
subset9_negative_61822_133114.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset8_negative_40520_116323.jpg,121.0,70.42640687119285,0.9887580718282752,12.412170838050638,28.818181818181817,30.380165289256198,0.20862068965517241,0.0,3.2619389493200086,0.6896551724137931,1.0,0.20390688915604685,0.8535197123550324,1.354843025263609,0.7934999565262169,1
subset2_positive_34230_125344.jpg,6.0,6.242640687119286,0.6741998624632421,2.763953195770684,31.833333333333332,32.166666666666664,0.6666666666666666,0.0,0.5168631413744181,1.0,1.0,0.3341879878896888,2.519688389646482,3.1621923792432396,3.57571288226586,0
subset0_negative_22488_122830.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset0_negative_43514_130701.jpg,2400.0,362.2436867076458,0.7764759037890676,55.27906391541368,24.913333333333334,30.77166666666667,0.5952380952380952,0.0,4.350914456080294,0.984375,0.0,0.30967900152973066,1.9164824211464468,2.6125559217732257,2.5408775984033563,1
subset2_negative_35891_107309.jpg,2394.0,281.6396103067893,0.7785607601167374,55.20992184468277,24.142857142857142,22.93316624895572,0.58447265625,0.0,2.6366559243467034,1.0,1.0,0.2704734526866204,1.8077615622940963,2.6924471956570604,2.5266265979836673,1
subset1_positive_47886_119855.jpg,321.0,66.5269119345812,0.6054996105982093,20.216574731145414,24.121495327102803,36.35202492211838,0.7753623188405797,0.0,1.097184927761503,0.782608695652174,1.0,0.22960744540686223,2.666974201335273,3.7612497279505415,3.776837816327448,0
subset4_positive_65680_114700.jpg,14.0,11.414213562373096,0.8623660628271897,4.222008245644752,30.857142857142858,30.5,0.5833333333333334,0.0,0.7405494920056735,0.6666666666666666,1.0,0.11960282365843898,1.9440307057425303,3.0039790422546724,2.860367687439579,0
subset4_positive_97306_115913.jpg,32.0,18.485281374238568,0.4270939946629101,6.383076486422923,31.4375,32.4375,0.7619047619047619,0.0,0.8497521827581119,0.8571428571428571,1.0,0.24488826758823623,3.3601643197711395,3.7257433497175807,4.339054311822412,0
subset2_negative_75647_130735.jpg,324.0,116.49747468305833,0.6490469725778337,20.310825007719227,26.256172839506174,31.780864197530864,0.3870967741935484,0.0,3.3333287512482546,0.8709677419354839,1.0,0.19109076715562232,1.744206890659458,1.9070259407070453,2.0736939451825784,1
subset5_negative_15800_132368.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset9_negative_67626_117092.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset8_negative_50446_121532.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset3_negative_35824_131518.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset1_negative_45866_105213.jpg,60.0,39.8700576850888,0.986024609804195,8.740387444736633,35.166666666666664,25.383333333333333,0.2564102564102564,0.0,2.1083009945023443,0.7222222222222222,1.0,0.10761755855956792,0.7497537796798701,1.4558493759823987,1.222780865378591,1
subset5_negative_97218_129201.jpg,2340.0,245.88225099390854,0.8189289036820573,54.58370209760676,40.27478632478633,40.8008547008547,0.5712890625,0.0,2.0560261746397908,1.0,1.0,0.36760212661966307,1.829560524245533,2.884378374568503,2.535668913467181,1
subset4_positive_94975_105382.jpg,234.0,59.59797974644666,0.7306119854218321,17.26088217525478,32.47008547008547,29.923076923076923,0.6358695652173914,0.0,1.207917727625726,0.6956521739130435,1.0,0.1727679105924646,2.793360109612306,4.038640957849238,3.657924310453682,0
subset4_negative_98197_107374.jpg,12.0,9.621320343559642,0.8755989883658384,3.9088200952233594,33.916666666666664,32.083333333333336,0.8,0.0,0.6138725863006818,0.6,1.0,0.25097711457940397,2.513808797200706,3.8456898320503763,3.0791675058146657,1
subset4_positive_24767_116922.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset5_positive_46497_131265.jpg,1767.0,211.81727983645297,0.9041263978635801,47.43220715449612,25.10243350311262,43.98189020939446,0.4453125,0.0,2.020581440143704,0.96875,1.0,0.2089420115762118,1.6957057142565528,2.2887628538723357,2.20005265523616,0
subset4_negative_94040_137832.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset4_positive_55750_125895.jpg,197.0,59.4558441227157,0.6195956606958904,15.837556323903858,32.90862944162436,35.11675126903553,0.6080246913580247,0.0,1.4279500255884607,1.0,1.0,0.19552708225768134,2.48781273246623,2.8953726105772457,3.2076938878208137,0
subset2_negative_29831_120432.jpg,46.0,24.14213562373095,0.8751792922013424,7.653039857325812,32.41304347826087,31.695652173913043,0.6388888888888888,0.0,1.008285855819825,0.8888888888888888,1.0,0.25790168485393156,1.8777315460042912,3.9334493218801425,2.6838514714572437,1
subset4_positive_78950_122835.jpg,272.0,67.14823227814082,0.645100887867426,18.609705966725112,28.628676470588236,31.341911764705884,0.681704260651629,0.0,1.319138513221843,0.9047619047619048,1.0,0.31255666316608655,2.4661279722868734,3.1864391384779154,3.1871177565713733,0
subset1_positive_60014_111133.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset9_positive_36332_133731.jpg,2.0,0.0,1.0,1.5957691216057308,32.5,32.0,1.0,0.0,0.0,0.5,1.0,0.11917236994588822,0.0,0.0,0.0,0
subset7_positive_75826_106434.jpg,1673.0,184.76955262170048,0.876253300626382,46.153328789394244,13.314405260011954,34.97549312612074,0.7261284722222222,0.0,1.6238840253530757,0.5625,1.0,0.13260907070021932,2.0777113133495093,5.75674613126548,3.230925676723147,0
subset9_positive_02207_144186.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset1_positive_60014_111132.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset8_positive_59047_127685.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
subset4_positive_55750_125894.jpg,2.0,0.0,1.0,1.5957691216057308,34.0,32.5,1.0,0.0,0.0,0.5,1.0,0.08506069686748607,0.0,0.0,0.0,0
subset1_positive_59845_136188.jpg,1410.0,228.3259018078045,0.9071883502286696,42.37060016186435,35.268794326241135,17.453191489361704,0.5373475609756098,0.0,2.9422622967403176,0.640625,1.0,0.2027528377852392,2.299622170311678,3.078719572342293,2.8142049405117158,0
subset4_positive_94975_105383.jpg,498.0,144.02438661763952,0.9516658198232956,25.180812005932435,35.4859437751004,26.152610441767067,0.25736434108527134,0.0,3.314613247809232,0.9555555555555556,1.0,0.22270250242400713,0.8201279816739,0.9123036591636423,0.8959424587992355,0
subset7_positive_08613_138039.jpg,2062.0,211.01219330881975,0.8544778407291105,51.238851872811374,27.31474296799224,16.499030067895248,0.6575255102040817,0.0,1.7183695899523785,0.765625,1.0,0.179469377327278,2.2357393405679504,2.8392918607634723,2.7819762264511825,0
subset5_negative_89377_145948.jpg,1149.0,289.0365799264593,0.8927292270968548,38.24855862513909,34.85465622280244,45.47954743255004,0.34525240384615385,0.0,5.7859639944890535,0.8125,1.0,0.32883584548844563,1.3159676241861566,1.7074890220685375,1.5933149614732822,1
subset0_positive_22488_122114.jpg,5.0,5.207106781186548,0.8164965809277259,2.5231325220201604,31.2,30.6,0.8333333333333334,0.0,0.43153209248335733,0.6666666666666666,1.0,0.21609121278256205,2.8716007312821934,4.397176992505885,3.5235741729419887,0
subset1_positive_47886_119854.jpg,1651.0,218.118795026618,0.75508111961709,45.84886572596702,46.36705027256208,40.71895820714718,0.5374348958333334,0.0,2.2931329900607325,0.75,1.0,0.3496344425019584,1.7846655812292953,2.620639120211546,2.590070009314542,0
subset4_negative_91341_103243.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset5_negative_26096_120150.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
subset2_positive_15191_130091.jpg,14.0,10.82842712474619,0.20365326999063957,4.222008245644752,31.714285714285715,31.5,0.875,0.0,0.6664888011383326,1.0,1.0,0.1944312050308485,0.0,0.0,0.0,0
